Taxa,Tag,Region,Country,Locality,Location,Latitude,Longitude,Pres.time,Col.Date,Plant,Col.method,Superfamily,Family,Subfamily,Tribe,Genus,Subgenus,Species,Sex,Weight,Pin.wgt,Spec.wgt,IT,BL,ITxBL
BEE,ALLO-GER-399,Europe,Germany,Hausen2,Hausen2,10.017931,49.935697,NA,17/5/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0939,0.036904,0.056996,6.613,22.108,146.200204
BEE,ALLO-GER-400,Europe,Germany,Opferbaum2,Opferbaum2,10.065003,49.916336,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0921,0.036904,0.055196,5.902,19.726,116.422852
BEE,ALLO-GER-401,Europe,Germany,Dipbach,Dipbach,10.124092,49.906236,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.1088,0.036904,0.071896,6.646,22.126,147.049396
BEE,ALLO-GER-402,Europe,Germany,Hausen2,Hausen2,10.017931,49.935697,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.1263,0.036904,0.089396,6.235,22.679,141.403565
BEE,ALLO-GER-403,Europe,Germany,Hausen2,Hausen2,10.017931,49.935697,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0955,0.036904,0.058596,6.06,20.992,127.21152
BEE,ALLO-GER-404,Europe,Germany,Opferbaum2,Opferbaum2,10.065003,49.916336,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0996,0.036904,0.062696,5.49,20.013,109.87137
BEE,ALLO-GER-405,Europe,Germany,Rieden2,Rieden2,10.057994,49.937231,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0953,0.036904,0.058396,5.57,19.236,107.14452
BEE,ALLO-GER-406,Europe,Germany,Prosselsheim4,Prosselsheim4,10.113375,49.850392,NA,1/5/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.1413,0.036904,0.104396,8.264,24.599,203.286136
BEE,ALLO-GER-407,Europe,Germany,Hausen2,Hausen2,10.017931,49.935697,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.1011,0.036904,0.064196,6.007,23.213,139.440491
BEE,ALLO-GER-408,Europe,Germany,Dipbach,Dipbach,10.124092,49.906236,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0747,0.036904,0.037796,5.041,17.133,86.367453
BEE,ALLO-GER-409,Europe,Germany,Rieden3,Rieden3,10.050008,49.941994,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0634,0.036904,0.026496,4.51,15.552,70.13952
BEE,ALLO-GER-410,Europe,Germany,Hausen2,Hausen2,10.017931,49.935697,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.1287,0.036904,0.091796,6.638,24.266,161.077708
BEE,ALLO-GER-411,Europe,Germany,Rieden2,Rieden2,10.057994,49.937231,NA,2/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0996,0.036904,0.062696,5.7,25.282,144.1074
BEE,ALLO-GER-412,Europe,Germany,Dipbach,Dipbach,10.124092,49.906236,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.07,0.036904,0.033096,5.393,16.296,87.884328
BEE,ALLO-GER-413,Europe,Germany,Hausen1,Hausen1,10.022767,49.938633,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0994,0.036904,0.062496,5.945,20.445,121.545525
BEE,ALLO-GER-414,Europe,Germany,Opferbaum4,Opferbaum4,10.086428,49.909314,NA,1/5/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.2255,0.036904,0.188596,7.926,31.109,246.569934
BEE,ALLO-GER-415,Europe,Germany,Dipbach,Dipbach,10.124092,49.906236,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0637,0.036904,0.026796,4.414,14.77,65.19478
BEE,ALLO-GER-416,Europe,Germany,Opferbaum4,Opferbaum4,10.086428,49.909314,NA,1/5/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0866,0.036904,0.049696,5.474,19.51,106.79774
BEE,ALLO-GER-417,Europe,Germany,Hausen2,Hausen2,10.017931,49.935697,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0628,0.036904,0.025896,4.444,15.732,69.913008
BEE,ALLO-GER-418,Europe,Germany,Prosselsheim1,Prosselsheim1,10.135947,49.868039,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0642,0.036904,0.027296,4.957,14.399,71.375843
BEE,ALLO-GER-419,Europe,Germany,Opferbaum2,Opferbaum2,10.065003,49.916336,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0774,0.036904,0.040496,5.336,16.91,90.23176
BEE,ALLO-GER-420,Europe,Germany,Hausen1,Hausen1,10.022767,49.938633,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0794,0.036904,0.042496,5.796,16.207,93.935772
BEE,ALLO-GER-421,Europe,Germany,Hausen2,Hausen2,10.017931,49.935697,NA,17/5/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.2155,0.036904,0.178596,8.934,25.993,232.221462
BEE,ALLO-GER-422,Europe,Germany,Bergtheim1,Bergtheim1,10.053631,49.900486,NA,16/6/17,NA,Pan_trap,Apoidea,Halictidae,Halictinae,Halictini,Halictus,NA,NA,Female,0.0396,0.036904,0.002696,1.921,10.672,20.500912
BEE,ALLO-GER-424,Europe,Germany,Hausen2,Hausen2,10.017931,49.935697,NA,16/6/17,NA,Pan_trap,Apoidea,Halictidae,Halictinae,Halictini,Halictus,NA,NA,Female,0.0414,0.036904,0.004496,2.075,9.87,20.48025
BEE,ALLO-GER-425,Europe,Germany,Opferbaum4,Opferbaum4,10.086428,49.909314,NA,16/6/17,NA,Pan_trap,Apoidea,Halictidae,Halictinae,Halictini,Halictus,NA,NA,Female,0.043,0.036904,0.006096,2.418,10.153,24.549954
BEE,ALLO-GER-426,Europe,Germany,Opferbaum4,Opferbaum4,10.086428,49.909314,NA,16/6/17,NA,Pan_trap,Apoidea,Halictidae,Halictinae,Halictini,Halictus,NA,NA,Female,0.0394,0.036904,0.002496,2.418,10.045,24.28881
BEE,ALLO-GER-427,Europe,Germany,Hausen1,Hausen1,10.022767,49.938633,NA,16/6/17,NA,Pan_trap,Apoidea,Halictidae,Halictinae,Halictini,Halictus,NA,NA,Female,0.0424,0.036904,0.005496,2.248,9.908,22.273184
BEE,ALLO-GER-428,Europe,Germany,Opferbaum4,Opferbaum4,10.086428,49.909314,NA,16/6/17,NA,Pan_trap,Apoidea,Halictidae,Halictinae,Halictini,Halictus,NA,NA,Female,0.0393,0.036904,0.002396,1.912,9.328,17.835136
BEE,ALLO-GER-430,Europe,Germany,Hausen1,Hausen1,10.022767,49.938633,NA,16/6/17,NA,Pan_trap,Apoidea,Halictidae,Halictinae,Halictini,Halictus,NA,NA,Female,0.0408,0.036904,0.003896,2.024,9.322,18.867728
BEE,ALLO-GER-432,Europe,Germany,Hausen1,Hausen1,10.022767,49.938633,NA,16/6/17,NA,Pan_trap,Apoidea,Halictidae,Halictinae,Halictini,Halictus,NA,NA,Female,0.0421,0.036904,0.005196,2.093,9.811,20.534423
BEE,ALLO-GER-433,Europe,Germany,Opferbaum4,Opferbaum4,10.086428,49.909314,NA,16/6/17,NA,Pan_trap,Apoidea,Halictidae,Halictinae,Halictini,Halictus,NA,NA,Female,0.0426,0.036904,0.005696,2.33,9.015,21.00495
BEE,ALLO-GER-434,Europe,Germany,Rieden3,Rieden3,10.050008,49.941994,NA,16/6/17,NA,Pan_trap,Apoidea,Halictidae,Halictinae,Halictini,Halictus,NA,NA,Female,0.0403,0.036904,0.003396,2.076,9.703,20.143428
BEE,ALLO-GER-435,Europe,Germany,Hausen2,Hausen2,10.017931,49.935697,NA,16/6/17,NA,Pan_trap,Apoidea,Halictidae,Halictinae,Halictini,Halictus,NA,NA,Female,0.04,0.036904,0.003096,2.157,10.381,22.391817
BEE,ALLO-GER-437,Europe,Germany,Opferbaum4,Opferbaum4,10.086428,49.909314,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Female,0.0701,0.036904,0.033196,4.702,21.005,98.76551
BEE,ALLO-GER-438,Europe,Germany,Opferbaum5,Opferbaum5,10.094319,49.925831,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Female,0.0623,0.036904,0.025396,3.895,17.341,67.543195
BEE,ALLO-GER-439,Europe,Germany,Prosselsheim4,Prosselsheim4,10.113375,49.850392,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Female,0.0597,0.036904,0.022796,3.819,17.249,65.873931
BEE,ALLO-GER-440,Europe,Germany,Opferbaum5,Opferbaum5,10.094319,49.925831,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Female,0.0585,0.036904,0.021596,3.558,17.406,61.930548
BEE,ALLO-GER-441,Europe,Germany,Opferbaum5,Opferbaum5,10.094319,49.925831,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Female,0.0622,0.036904,0.025296,4.056,17.826,72.302256
BEE,ALLO-GER-442,Europe,Germany,Rieden3,Rieden3,10.050008,49.941994,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Female,0.0762,0.036904,0.039296,4.645,20.715,96.221175
BEE,ALLO-GER-443,Europe,Germany,Dipbach,Dipbach,10.124092,49.906236,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Female,0.0597,0.036904,0.022796,3.741,16.988,63.552108
BEE,ALLO-GER-444,Europe,Germany,Bergtheim2,Bergtheim2,10.045694,49.896189,NA,17/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Male,0.0809,0.036904,0.043996,4.631,20.583,95.319873
BEE,ALLO-GER-445,Europe,Germany,Bergtheim1,Bergtheim1,10.053631,49.900486,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Female,0.0939,0.036904,0.056996,4.809,22.001,105.802809
BEE,ALLO-GER-446,Europe,Germany,Opferbaum4,Opferbaum4,10.086428,49.909314,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Female,0.0567,0.036904,0.019796,3.458,16.858,58.294964
BEE,ALLO-GER-447,Europe,Germany,Prosselsheim2,Prosselsheim2,10.131019,49.871225,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Female,0.0598,0.036904,0.022896,4.16,18.171,75.59136
BEE,ALLO-GER-448,Europe,Germany,Rieden3,Rieden3,10.050008,49.941994,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Female,0.0809,0.036904,0.043996,5.045,20.939,105.637255
BEE,ALLO-GER-449,Europe,Germany,Prosselsheim4,Prosselsheim4,10.113375,49.850392,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Female,0.0578,0.036904,0.020896,3.627,18.092,65.619684
BEE,ALLO-GER-450,Europe,Germany,Prosselsheim1,Prosselsheim1,10.135947,49.868039,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Female,0.0604,0.036904,0.023496,3.836,18.042,69.209112
BEE,ALLO-GER-451,Europe,Germany,Opferbaum5,Opferbaum5,10.094319,49.925831,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Female,0.0739,0.036904,0.036996,4.587,20.788,95.354556
BEE,ALLO-GER-452,Europe,Germany,Hausen1,Hausen1,10.022767,49.938633,NA,2/6/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Female,0.0693,0.036904,0.032396,4.396,20.963,92.153348
BEE,ALLO-GER-453,Europe,Germany,Rieden1,Rieden1,10.040881,49.937356,NA,16/6/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Female,0.0562,0.036904,0.019296,3.645,16.924,61.68798
BEE,ALLO-GER-454,Europe,Germany,Prosselsheim1,Prosselsheim1,10.135947,49.868039,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Female,0.056,0.036904,0.019096,3.701,16.613,61.484713
BEE,ALLO-GER-455,Europe,Germany,Opferbaum5,Opferbaum5,10.094319,49.925831,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Female,0.0609,0.036904,0.023996,3.83,16.428,62.91924
BEE,ALLO-GER-456,Europe,Germany,Prosselsheim4,Prosselsheim4,10.113375,49.850392,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Female,0.0724,0.036904,0.035496,4.328,21.109,91.359752
BEE,ALLO-GER-457,Europe,Germany,Prosselsheim2,Prosselsheim2,10.131019,49.871225,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Female,0.0589,0.036904,0.021996,3.331,16.405,54.645055
BEE,ALLO-GER-458,Europe,Germany,Prosselsheim1,Prosselsheim1,10.135947,49.868039,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Female,0.0755,0.036904,0.038596,4.404,21.095,92.90238
BEE,ALLO-GER-459,Europe,Germany,Rieden2,Rieden2,10.057994,49.937231,NA,2/6/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Female,0.0609,0.036904,0.023996,3.918,19.355,75.83289
BEE,ALLO-GER-460,Europe,Germany,Prosselsheim4,Prosselsheim4,10.113375,49.850392,NA,2/6/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Female,0.0673,0.036904,0.030396,4.185,21.837,91.387845
BEE,ALLO-GER-461,Europe,Germany,Hausen2,Hausen2,10.017931,49.935697,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Female,0.0698,0.036904,0.032896,4.643,19.259,89.419537
BEE,ALLO-GER-462,Europe,Germany,Rieden3,Rieden3,10.050008,49.941994,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Female,0.0853,0.036904,0.048396,4.79,21.885,104.82915
BEE,ALLO-GER-463,Europe,Germany,Dipbach,Dipbach,10.124092,49.906236,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Female,0.0696,0.036904,0.032696,4.43,19.207,85.08701
BEE,ALLO-GER-464,Europe,Germany,Dipbach,Dipbach,10.124092,49.906236,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Female,0.0611,0.036904,0.024196,3.678,17.82,65.54196
BEE,ALLO-GER-465,Europe,Germany,Opferbaum5,Opferbaum5,10.094319,49.925831,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Female,0.0559,0.036904,0.018996,3.581,16.594,59.423114
BEE,ALLO-GER-466,Europe,Germany,Prosselsheim1,Prosselsheim1,10.135947,49.868039,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Female,0.0639,0.036904,0.026996,3.851,17.824,68.640224
BEE,ALLO-GER-467,Europe,Germany,Opferbaum5,Opferbaum5,10.094319,49.925831,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Female,0.0569,0.036904,0.019996,3.602,17.215,62.00843
BEE,ALLO-GER-468,Europe,Germany,Opferbaum5,Opferbaum5,10.094319,49.925831,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Female,0.0732,0.036904,0.036296,4.088,18.803,76.866664
BEE,ALLO-GER-469,Europe,Germany,Dipbach,Dipbach,10.124092,49.906236,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Female,0.072,0.036904,0.035096,4.402,22.855,100.60771
BEE,ALLO-GER-470,Europe,Germany,Prosselsheim2,Prosselsheim2,10.131019,49.871225,NA,2/6/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Female,0.0602,0.036904,0.023296,4.066,16.98,69.04068
BEE,ALLO-GER-471,Europe,Germany,Hausen1,Hausen1,10.022767,49.938633,NA,2/6/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Female,0.0777,0.036904,0.040796,4.458,20.355,90.74259
BEE,ALLO-GER-472,Europe,Germany,Opferbaum5,Opferbaum5,10.094319,49.925831,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Female,0.0568,0.036904,0.019896,3.722,17.091,63.612702
BEE,ALLO-GER-473,Europe,Germany,Opferbaum4,Opferbaum4,10.086428,49.909314,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Female,0.0796,0.036904,0.042696,4.677,23.364,109.273428
BEE,ALLO-GER-474,Europe,Germany,Dipbach,Dipbach,10.124092,49.906236,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Female,0.0669,0.036904,0.029996,4.719,20.41,96.31479
BEE,ALLO-GER-475,Europe,Germany,Dipbach,Dipbach,10.124092,49.906236,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Female,0.0719,0.036904,0.034996,3.856,17.82,68.71392
BEE,ALLO-GER-476,Europe,Germany,Opferbaum5,Opferbaum5,10.094319,49.925831,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Female,0.0571,0.036904,0.020196,4.084,17.064,69.689376
BEE,ALLO-GER-477,Europe,Germany,Opferbaum4,Opferbaum4,10.086428,49.909314,NA,2/6/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Female,0.0775,0.036904,0.040596,4.417,22.536,99.541512
BEE,ALLO-GER-478,Europe,Germany,Prosselsheim2,Prosselsheim2,10.131019,49.871225,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Female,0.0675,0.036904,0.030596,4.359,19.841,86.486919
BEE,ALLO-GER-479,Europe,Germany,Prosselsheim4,Prosselsheim4,10.113375,49.850392,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Female,0.0628,0.036904,0.025896,3.828,17.391,66.572748
BEE,ALLO-GER-480,Europe,Germany,Rieden3,Rieden3,10.050008,49.941994,NA,2/6/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Female,0.0654,0.036904,0.028496,3.991,18.853,75.242323
BEE,ALLO-GER-481,Europe,Germany,Prosselsheim4,Prosselsheim4,10.113375,49.850392,NA,2/6/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Female,0.0793,0.036904,0.042396,4.33,21.242,91.97786
BEE,ALLO-GER-482,Europe,Germany,Prosselsheim4,Prosselsheim4,10.113375,49.850392,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Male,0.0468,0.036904,0.009896,2.851,14.889,42.448539
BEE,ALLO-GER-483,Europe,Germany,Rieden1,Rieden1,10.040881,49.937356,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Male,0.0533,0.036904,0.016396,3.075,15.385,47.308875
BEE,ALLO-GER-484,Europe,Germany,Prosselsheim4,Prosselsheim4,10.113375,49.850392,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Female,0.0561,0.036904,0.019196,3.394,16.693,56.656042
BEE,ALLO-GER-485,Europe,Germany,Rieden3,Rieden3,10.050008,49.941994,NA,2/6/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Female,0.0501,0.036904,0.013196,3.291,14.75,48.54225
BEE,ALLO-GER-486,Europe,Germany,Prosselsheim4,Prosselsheim4,10.113375,49.850392,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Male,0.0471,0.036904,0.010196,3.253,14.976,48.716928
BEE,ALLO-GER-487,Europe,Germany,Opferbaum5,Opferbaum5,10.094319,49.925831,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Female,0.0759,0.036904,0.038996,4.624,21.105,97.58952
BEE,ALLO-GER-488,Europe,Germany,Opferbaum4,Opferbaum4,10.086428,49.909314,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Female,0.083,0.036904,0.046096,4.612,22.593,104.198916
BEE,ALLO-GER-489,Europe,Germany,Dipbach,Dipbach,10.124092,49.906236,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Female,0.064,0.036904,0.027096,3.799,17.409,66.136791
BEE,ALLO-GER-490,Europe,Germany,Prosselsheim1,Prosselsheim1,10.135947,49.868039,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Male,0.0495,0.036904,0.012596,2.994,14.994,44.892036
BEE,ALLO-GER-491,Europe,Germany,Bergtheim1,Bergtheim1,10.053631,49.900486,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Male,0.046,0.036904,0.009096,2.74,12.985,35.5789
BEE,ALLO-GER-492,Europe,Germany,Prosselsheim4,Prosselsheim4,10.113375,49.850392,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Male,0.0461,0.036904,0.009196,3.096,16.177,50.083992
BEE,ALLO-GER-493,Europe,Germany,Rieden1,Rieden1,10.040881,49.937356,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Male,0.0448,0.036904,0.007896,2.907,14.155,41.148585
BEE,ALLO-GER-494,Europe,Germany,Opferbaum5,Opferbaum5,10.094319,49.925831,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Female,0.0678,0.036904,0.030896,3.797,17.708,67.237276
BEE,ALLO-GER-495,Europe,Germany,Prosselsheim1,Prosselsheim1,10.135947,49.868039,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Male,0.0473,0.036904,0.010396,3.348,15.447,51.716556
BEE,ALLO-GER-496,Europe,Germany,Rieden1,Rieden1,10.040881,49.937356,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Male,0.0471,0.036904,0.010196,2.744,14.314,39.277616
BEE,ALLO-GER-497,Europe,Germany,Bergtheim1,Bergtheim1,10.053631,49.900486,NA,17/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Male,0.0422,0.036904,0.005296,2.539,12.847,32.618533
BEE,ALLO-GER-498,Europe,Germany,Bergtheim3,Bergtheim3,10.057294,49.902308,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Male,0.045,0.036904,0.008096,2.845,12.466,35.46577
BEE,ALLO-GER-499,Europe,Germany,Prosselsheim1,Prosselsheim1,10.135947,49.868039,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Male,0.0489,0.036904,0.011996,2.927,15.39,45.04653
BEE,ALLO-GER-500,Europe,Germany,Prosselsheim4,Prosselsheim4,10.113375,49.850392,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Male,0.0479,0.036904,0.010996,3.127,15.53,48.56231
BEE,ALLO-GER-501,Europe,Germany,Prosselsheim1,Prosselsheim1,10.135947,49.868039,NA,17/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Female,0.0728,0.036904,0.035896,4.773,22.224,106.075152
BEE,ALLO-GER-502,Europe,Germany,Opferbaum4,Opferbaum4,10.086428,49.909314,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Female,0.0712,0.036904,0.034296,4.372,20.728,90.622816
BEE,ALLO-GER-503,Europe,Germany,Rieden1,Rieden1,10.040881,49.937356,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Male,0.0435,0.036904,0.006596,2.953,13.84,40.86952
BEE,ALLO-GER-504,Europe,Germany,Rieden1,Rieden1,10.040881,49.937356,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Female,0.0524,0.036904,0.015496,3.273,15.846,51.863958
BEE,ALLO-GER-505,Europe,Germany,Opferbaum5,Opferbaum5,10.094319,49.925831,NA,1/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Male,0.0496,0.036904,0.012696,3.364,15.639,52.609596
BEE,ALLO-GER-506,Europe,Germany,Bergtheim1,Bergtheim1,10.053631,49.900486,NA,17/5/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Male,0.0408,0.036904,0.003896,2.146,10.981,23.565226
BEE,ALLO-GER-507,Europe,Germany,Hausen2,Hausen2,10.017931,49.935697,NA,2/6/17,NA,Pan_trap,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,NA,NA,Female,0.0771,0.036904,0.040196,4.725,21.861,103.293225
