Superfamily,Tag,Region,Country,Measurement,Locality,Location,Latitude,Longitude,Pres.time,Col.date,Plant,Col.method,Family,Subfamily,Tribe,Genus,Subgenus,Species,Sex,Weight,Pin.wgt,Spec.wgt,IT,BL,Bl_cor
Apoidea,ALLO-AUS-457,Australasia,Australia,LK,VICTORIA,C7RIB,-36.63,145.48,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_amabilis,Male,0.0436,0.03536129,0.00823871,1.9952382,12.978,7.970734806
Apoidea,ALLO-AUS-458,Australasia,Australia,LK,VICTORIA,C7R3B,-36.63,145.48,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_amabilis,Male,0.0412,0.03536129,0.00583871,1.749009,11.701,7.18643612
Apoidea,ALLO-AUS-459,Australasia,Australia,LK,VICTORIA,C7R3B,-36.63,145.48,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_amabilis,Male,0.0418,0.03536129,0.00643871,1.924887,12.115,7.440703666
Apoidea,ALLO-AUS-460,Australasia,Australia,LK,VICTORIA,C7R3B,-36.63,145.48,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_amabilis,Male,0.0436,0.03536129,0.00823871,2.0180372,12.693,7.795695553
Apoidea,ALLO-AUS-461,Australasia,Australia,LK,VICTORIA,C7R3B,-36.63,145.48,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_amabilis,Male,0.043,0.03536129,0.00763871,2.1274724,12.067,7.411223371
Apoidea,ALLO-AUS-462,Australasia,Australia,LK,VICTORIA,C7R3B,-36.63,145.48,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_amabilis,Male,0.0424,0.03536129,0.00703871,1.9926326,11.63,7.14282985
Apoidea,ALLO-AUS-463,Australasia,Australia,LK,VICTORIA,C7R3B,-36.63,145.48,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_amabilis,Male,0.0414,0.03536129,0.00603871,1.8949226,12.072,7.414294235
Apoidea,ALLO-AUS-464,Australasia,Australia,LK,VICTORIA,C7R3B,-36.63,145.48,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_amabilis,Male,0.0415,0.03536129,0.00613871,2.0199914,11.406,7.005255139
Apoidea,ALLO-AUS-465,Australasia,Australia,LK,VICTORIA,D2P2B,-36.65,145.49,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_amabilis,Male,0.0424,0.03536129,0.00703871,2.0740576,12.039,7.394026532
Apoidea,ALLO-AUS-466,Australasia,Australia,LK,VICTORIA,D2P6B,-36.65,145.49,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_amabilis,Male,0.0433,0.03536129,0.00793871,2.1274724,13.926,8.552970636
Apoidea,ALLO-AUS-467,Australasia,Australia,LK,VICTORIA,D3P3B,-36.66,145.51,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_amabilis,Male,0.0425,0.03536129,0.00713871,1.9255384,11.621,7.137302295
Apoidea,ALLO-AUS-468,Australasia,Australia,LK,VICTORIA,D3P6B,-36.66,145.51,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_amabilis,Male,0.0425,0.03536129,0.00713871,2.0610296,13.135,8.067159938
Apoidea,ALLO-AUS-469,Australasia,Australia,LK,VICTORIA,D3P6B,-36.66,145.51,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_amabilis,Male,0.0421,0.03536129,0.00673871,1.911859,12.574,7.722608988
Apoidea,ALLO-AUS-441,Australasia,Australia,LK,VICTORIA,c7rib,-36.63,145.48,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_clarki,Female,0.046,0.03536129,0.01063871,2.4017118,14.659,9.00315931
Apoidea,ALLO-AUS-93,Australasia,Australia,LK,COFFS,COFFSHardip,-30.01,153.11,0,23/5/17,Passiflora,Hand,Colletidae,Colletinae,Paracolletini,Leioproctus,Exleycolletes,Leioproctus_flavomaculatus,Male,0.0445,0.038672,0.005828,1.8226172,13.7186,8.425591194
Apoidea,ALLO-AUS-106,Australasia,Australia,LK,COFFS,COFFSHardip,-30.01,153.11,0,24/5/17,Vine,Hand,Colletidae,Colletinae,Paracolletini,Leioproctus,Exleycolletes,Leioproctus_flavomaculatus,Male,0.046,0.038672,0.007328,1.9756962,12.832,7.881065575
Apoidea,ALLO-AUS-107,Australasia,Australia,LK,COFFS,COFFSHardip,-30.01,153.11,0,24/5/17,Vine,Hand,Colletidae,Colletinae,Paracolletini,Leioproctus,Exleycolletes,Leioproctus_flavomaculatus,Male,0.0453,0.038672,0.006628,1.7600828,11.645,7.152042442
Apoidea,ALLO-AUS-128,Australasia,Australia,LK,COFFS,COFFSHardip,-30.01,153.11,0,24/5/17,Vine,Hand,Colletidae,Colletinae,Paracolletini,Leioproctus,Exleycolletes,Leioproctus_flavomaculatus,Male,0.0449,0.038672,0.006228,1.8675638,11.844,7.274262833
Apoidea,ALLO-AUS-470,Australasia,Australia,LK,VICTORIA,A1OT2Y,-36.76,145.43,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_leisp1,Female,0.0463,0.03536129,0.01093871,2.2290908,12.784,7.85158528
Apoidea,ALLO-AUS-471,Australasia,Australia,LK,VICTORIA,D3P3B,-36.66,145.51,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_leisp1,Female,0.0447,0.03536129,0.00933871,2.1704648,13.57,8.334325113
Apoidea,ALLO-AUS-472,Australasia,Australia,LK,VICTORIA,D1P3B,-36.55,144.67,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_leisp1,Female,0.0456,0.03536129,0.01023871,2.2121544,14.356,8.817064946
Apoidea,ALLO-AUS-473,Australasia,Australia,LK,VICTORIA,A6T3B,-36.61,145.69,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_leisp3,Male,0.0416,0.03536129,0.00623871,1.752266,11.624,7.139144813
Apoidea,ALLO-AUS-474,Australasia,Australia,LK,VICTORIA,D7P3B,-36.79,145.34,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_leisp3,Male,0.0403,0.03536129,0.00493871,1.8232686,11.726,7.20179044
Apoidea,ALLO-AUS-475,Australasia,Australia,LK,VICTORIA,A10PIB,-36.76,145.43,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_obscurus,Female,0.0476,0.03536129,0.01223871,2.299442,16.669,10.23764667
Apoidea,ALLO-AUS-476,Australasia,Australia,LK,VICTORIA,a10p3b,-36.76,145.43,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_obscurus,Female,0.0448,0.03536129,0.00943871,2.1307294,15.039,9.23654498
Apoidea,ALLO-AUS-477,Australasia,Australia,LK,VICTORIA,a10p3b,-36.76,145.43,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_obscurus,Female,0.0459,0.03536129,0.01053871,2.1509228,15.103,9.27585204
Apoidea,ALLO-AUS-478,Australasia,Australia,LK,VICTORIA,a10p1b,-36.76,145.43,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_obscurus,Female,0.0448,0.03536129,0.00943871,2.1378948,15.7,9.642513211
Apoidea,ALLO-AUS-479,Australasia,Australia,LK,VICTORIA,a10p3y,-36.76,145.43,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_obscurus,Female,0.0458,0.03536129,0.01043871,2.208246,16.885,10.370308
Apoidea,ALLO-AUS-480,Australasia,Australia,LK,VICTORIA,a10p3y,-36.76,145.43,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_obscurus,Female,0.0459,0.03536129,0.01053871,2.2030348,16.568,10.17561522
Apoidea,ALLO-AUS-481,Australasia,Australia,LK,VICTORIA,a10t3y,-36.76,145.43,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_obscurus,Female,0.0438,0.03536129,0.00843871,2.0245512,13.813,8.483569107
Apoidea,ALLO-AUS-482,Australasia,Australia,LK,VICTORIA,a2p1b,-36.6,144.66,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_obscurus,Female,0.046,0.03536129,0.01063871,2.2264852,15.707,9.646812421
Apoidea,ALLO-AUS-483,Australasia,Australia,LK,VICTORIA,a2p1b,-36.6,144.66,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_obscurus,Female,0.0456,0.03536129,0.01023871,2.2922766,15.95,9.796056415
Apoidea,ALLO-AUS-484,Australasia,Australia,LK,VICTORIA,a2pib,-36.6,144.66,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_obscurus,Female,0.0449,0.03536129,0.00953871,2.1763274,15.239,9.359379543
Apoidea,ALLO-AUS-485,Australasia,Australia,LK,VICTORIA,a3r3b,-36.49,145.71,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_obscurus,Female,0.046,0.03536129,0.01063871,2.1509228,15.257,9.370434654
Apoidea,ALLO-AUS-486,Australasia,Australia,LK,VICTORIA,A4piY,-36.52,145.93,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_obscurus,Female,0.045,0.03536129,0.00963871,2.1776302,14.256,8.755647665
Apoidea,ALLO-AUS-487,Australasia,Australia,LK,VICTORIA,A6p3Y,-36.61,145.69,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_obscurus,Female,0.0466,0.03536129,0.01123871,2.2141086,15.489,9.512922747
Apoidea,ALLO-AUS-488,Australasia,Australia,LK,VICTORIA,a4p3b,-36.52,145.93,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_obscurus,Female,0.0453,0.03536129,0.00993871,2.1522256,15.836,9.726040714
Apoidea,ALLO-AUS-489,Australasia,Australia,LK,VICTORIA,A6t3b,-36.61,145.69,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_obscurus,Female,0.0459,0.03536129,0.01053871,1.996541,14.166,8.700372111
Apoidea,ALLO-AUS-490,Australasia,Australia,LK,VICTORIA,a7rib,-36.75,145.35,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_obscurus,Female,0.0441,0.03536129,0.00873871,2.1131416,15.679,9.629615582
Apoidea,ALLO-AUS-491,Australasia,Australia,LK,VICTORIA,A7r3y,-36.75,145.35,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_obscurus,Female,0.0448,0.03536129,0.00943871,2.1046734,16.521,10.14674909
Apoidea,ALLO-AUS-492,Australasia,Australia,LK,VICTORIA,a7r1y,-36.75,145.35,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_obscurus,Female,0.0468,0.03536129,0.01143871,2.2382104,16.981,10.42926859
Apoidea,ALLO-AUS-493,Australasia,Australia,LK,VICTORIA,a7p3b,-36.75,145.35,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_obscurus,Female,0.0454,0.03536129,0.01003871,2.1255182,14.443,8.870497981
Apoidea,ALLO-AUS-494,Australasia,Australia,LK,VICTORIA,a7p3b,-36.75,145.35,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_obscurus,Female,0.0452,0.03536129,0.00983871,2.2108516,16.099,9.887568165
Apoidea,ALLO-AUS-495,Australasia,Australia,LK,VICTORIA,a7p3b,-36.75,145.35,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_obscurus,Female,0.0449,0.03536129,0.00953871,2.1939152,16.567,10.17500104
Apoidea,ALLO-AUS-496,Australasia,Australia,LK,VICTORIA,a7p3b,-36.75,145.35,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_obscurus,Female,0.0451,0.03536129,0.00973871,2.1001136,16.216,9.959426384
Apoidea,ALLO-AUS-497,Australasia,Australia,LK,VICTORIA,a7p3b,-36.75,145.35,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_obscurus,Female,0.0474,0.03536129,0.01203871,2.2225768,16.196,9.947142928
Apoidea,ALLO-AUS-498,Australasia,Australia,LK,VICTORIA,a7p3b,-36.75,145.35,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_obscurus,Female,0.0449,0.03536129,0.00953871,2.003055,15.219,9.347096087
Apoidea,ALLO-AUS-499,Australasia,Australia,LK,VICTORIA,A7P3B,-36.75,145.35,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_obscurus,Female,0.0457,0.03536129,0.01033871,2.2883682,16.122,9.90169414
Apoidea,ALLO-AUS-500,Australasia,Australia,LK,VICTORIA,D9P3B,-36.43,145.6,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_obscurus,Female,0.0462,0.03536129,0.01083871,2.2434216,15.719,9.654182495
Apoidea,ALLO-AUS-501,Australasia,Australia,LK,VICTORIA,B12C2Y,-36.5,145.75,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_obscurus,Female,0.0437,0.03536129,0.00833871,2.227788,15.869,9.746308417
Apoidea,ALLO-AUS-502,Australasia,Australia,LK,VICTORIA,B2C2B,-36.56,144.74,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_obscurus,Female,0.0451,0.03536129,0.00973871,2.2544954,15.233,9.355694506
Apoidea,ALLO-AUS-503,Australasia,Australia,LK,VICTORIA,B2P1Y,-36.56,144.74,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_obscurus,Female,0.0439,0.03536129,0.00853871,2.2414674,15.179,9.322529174
Apoidea,ALLO-AUS-504,Australasia,Australia,LK,VICTORIA,B2P1Y,-36.56,144.74,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_obscurus,Female,0.044,0.03536129,0.00863871,1.9711364,16.188,9.942229545
Apoidea,ALLO-AUS-505,Australasia,Australia,LK,VICTORIA,B2P2Y,-36.56,144.74,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_obscurus,Female,0.0473,0.03536129,0.01193871,2.3684904,16.585,10.18605615
Apoidea,ALLO-AUS-506,Australasia,Australia,LK,VICTORIA,B7P2B,-36.76,145.52,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_obscurus,Female,0.045,0.03536129,0.00963871,2.0056606,15.707,9.646812421
Apoidea,ALLO-AUS-507,Australasia,Australia,LK,VICTORIA,B7P2B,-36.76,145.52,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_obscurus,Female,0.0455,0.03536129,0.01013871,2.139849,15.399,9.457647194
Apoidea,ALLO-AUS-508,Australasia,Australia,LK,VICTORIA,B7P3B,-36.76,145.52,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_obscurus,Female,0.0447,0.03536129,0.00933871,2.1828414,15.502,9.520906994
Apoidea,ALLO-AUS-509,Australasia,Australia,LK,VICTORIA,D9P2Y,-36.43,145.6,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_obscurus,Female,0.0444,0.03536129,0.00903871,2.1704648,16.438,10.09577275
Apoidea,ALLO-AUS-510,Australasia,Australia,LK,VICTORIA,D9P2Y,-36.43,145.6,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_obscurus,Female,0.0442,0.03536129,0.00883871,2.1085818,15.303,9.398686603
Apoidea,ALLO-AUS-511,Australasia,Australia,LK,VICTORIA,C12T2Y,-36.72,145.2,60,22/12/15,NA,Vane,Colletidae,Colletinae,Paracolletini,Leioproctus,Leioproctus,Leioproctus_obscurus,Female,0.045,0.03536129,0.00963871,2.198475,15.513,9.527662895
Apoidea,ALLO-AUS-98,Australasia,Australia,LK,COFFS,COFFSHardip,-30.01,153.11,0,23/5/17,Bidens pilosa,Hand,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,Lipotriches_australica,Male,0.0865,0.067166,0.019334,2.9293458,16.451,10.103757
Apoidea,ALLO-AUS-124,Australasia,Australia,LK,COFFS,COFFSHardip,-30.01,153.11,0,24/5/17,Vine,Hand,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,Lipotriches_australica,Male,0.0586,0.038672,0.019928,2.8681142,16.776,10.30336316
Apoidea,ALLO-AUS-130,Australasia,Australia,LK,COFFS,COFFSHardip,-30.01,153.11,0,24/5/17,Vine,Hand,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,Lipotriches_australica,Male,0.0597,0.038672,0.021028,2.9071982,16.3,10.0110169
Apoidea,ALLO-AUS-131,Australasia,Australia,LK,COFFS,COFFSHardip,-30.01,153.11,0,25/5/17,Farmers Friend,Hand,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,Lipotriches_australica,Male,0.0621,0.038672,0.023428,2.8420582,15.694,9.638828174
Apoidea,ALLO-AUS-253,Australasia,Australia,LK,COFFS,COFFS_9-10,-30.01,153.15,0,20/9/17,Melaleuca,Hand,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,Lipotriches_australica,Female,0.0628,0.038672,0.024128,2.7515136,16.099,9.887568165
Apoidea,ALLO-AUS-258,Australasia,Australia,LK,COFFS,COFFS_ B81,-29.99,153.14,0,15/9/17,NA,Hand,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,Lipotriches_australica,Female,0.0669,0.038672,0.028228,2.8166536,17.843,10.95868556
Apoidea,ALLO-AUS-283,Australasia,Australia,LK,COFFS,COFFS_ B81,-29.99,153.14,0,12/9/17,Pultanea,Hand,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,Lipotriches_australica,Female,0.0719,0.038672,0.033228,2.6668316,15.423,9.472387341
Apoidea,ALLO-AUS-416,Australasia,Australia,LK,VICTORIA,A2F1B,-36.6,144.66,60,22/12/15,NA,Vane,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,Lipotriches_australica,Female,0.0548,0.03536129,0.01943871,2.7124296,16.511,10.14060736
Apoidea,ALLO-AUS-417,Australasia,Australia,LK,VICTORIA,A5P2B,-36.56,145.92,60,22/12/15,NA,Vane,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,Lipotriches_australica,Female,0.0579,0.03536129,0.02253871,2.7834322,16.428,10.08963102
Apoidea,ALLO-AUS-418,Australasia,Australia,LK,VICTORIA,A7R3B,-36.75,145.35,60,22/12/15,NA,Vane,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,Lipotriches_australica,Male,0.0548,0.03536129,0.01943871,2.6779054,15.883,9.754906837
Apoidea,ALLO-AUS-419,Australasia,Australia,LK,VICTORIA,B6P2B,-36.64,145.42,60,22/12/15,NA,Vane,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,Lipotriches_australica,Female,0.0549,0.03536129,0.01953871,2.687025,17.309,10.63071727
Apoidea,ALLO-AUS-420,Australasia,Australia,LK,VICTORIA,B6C1B,-36.64,145.42,60,22/12/15,NA,Vane,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,Lipotriches_australica,Female,0.0563,0.03536129,0.02093871,2.846618,16.789,10.31134741
Apoidea,ALLO-AUS-421,Australasia,Australia,LK,VICTORIA,B6P2B,-36.64,145.42,60,22/12/15,NA,Vane,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,Lipotriches_australica,Female,0.0544,0.03536129,0.01903871,2.7189436,16.594,10.19158371
Apoidea,ALLO-AUS-422,Australasia,Australia,LK,VICTORIA,C1OP1b,-36.37,145.55,60,22/12/15,NA,Vane,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,Lipotriches_australica,Female,0.0536,0.03536129,0.01823871,2.5228722,15.766,9.683048617
Apoidea,ALLO-AUS-423,Australasia,Australia,LK,VICTORIA,C7RIB,-36.63,145.48,60,22/12/15,NA,Vane,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,Lipotriches_australica,Female,0.0515,0.03536129,0.01613871,2.3131214,14.375,8.82873423
Apoidea,ALLO-AUS-254,Australasia,Australia,LK,COFFS,COFFS_B910,-30.01,153.15,0,21/9/17,Vaccinium,Hand,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,Lipotriches_ferricauda,Female,0.0494,0.038672,0.010728,1.8799404,11.262,6.916814254
Apoidea,ALLO-AUS-42,Australasia,Australia,LK,COFFS,COFFSFeatherstones,-30,153.1,0,16/5/17,NA,Vane,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,Lipotriches_flavoviridis,Female,0.0701,0.067166,0.002934,1.7418436,10.936,6.716593916
Apoidea,ALLO-AUS-80,Australasia,Australia,LK,COFFS,COFFSGrays Road,-29.94,153.13,0,17/5/17,NA,Pan_trap,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,Lipotriches_flavoviridis,Female,0.0479,0.038672,0.009228,1.7379352,10.456,6.421790964
Apoidea,ALLO-AUS-337,Australasia,Australia,LK,KATHE,KatherineWM068_2017,-14.54,132.13,0,1/8/17,Watermelon,Hand,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,Lipotriches_flavoviridis,Female,0.0419,0.038672,0.003228,1.4369884,8.986,5.518956925
Apoidea,ALLO-AUS-338,Australasia,Australia,LK,KATHE,KatherineWM043_2017,-14.54,132.13,0,29/7/17,Watermelon,Hand,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,Lipotriches_flavoviridis,Female,0.0427,0.038672,0.004028,1.6232888,9.312,5.719177263
Apoidea,ALLO-AUS-215,Australasia,Australia,LK,CSIRO,CSIRO_BRIS_COTTON,-27.06,151.04,90,11/12/16,20703,Pan_trap,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,Lipotriches_lipsp1,Female,0.0713,0.067166,0.004134,1.9848158,12.577,7.724451507
Apoidea,ALLO-CSI-118,Australasia,Australia,LK,SA_NT,Dune W Binns Track,-25.75,135.26,201,21/3/17,NA,Malaise,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,Lipotriches_lipsp10,Male,0.0516,0.038672,0.012928,2.2557982,14.169,8.70221463
Apoidea,ALLO-CSI-40,Australasia,Australia,LK,SA_NT,Dune W Binns Track,-25.75,135.26,201,21/3/17,NA,Malaise,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,Lipotriches_lipsp10,Female,0.0594,0.038672,0.020728,2.3424344,14.012,8.605789498
Apoidea,ALLO-CSI-45,Australasia,Australia,LK,SA_NT,"Witjira NP, Pumi Bore",-26.28,136.1,201,22/3/17,NA,Malaise,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,Lipotriches_lipsp10,Female,0.0537,0.038672,0.015028,2.5424142,16.473,10.1172688
Apoidea,ALLO-CSI-9,Australasia,Australia,LK,SA_NT,"Witjira NP, Pumi Bore",-26.28,136.1,201,22/3/17,NA,Malaise,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,Lipotriches_lipsp10,Female,0.0504,0.038672,0.011728,2.1281238,15.914,9.773946194
Apoidea,ALLO-AUS-424,Australasia,Australia,LK,VICTORIA,C12p3b,-36.72,145.2,60,22/12/15,NA,Vane,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,Lipotriches_lipsp11,Female,0.043,0.03536129,0.00763871,1.8226172,10.964,6.733790755
Apoidea,ALLO-AUS-425,Australasia,Australia,LK,VICTORIA,D1P3B,-36.55,144.67,60,22/12/15,NA,Vane,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,Lipotriches_lipsp11,Female,0.0402,0.03536129,0.00483871,1.56336,9.408,5.778137853
Apoidea,ALLO-AUS-426,Australasia,Australia,LK,VICTORIA,D9RIb,-36.43,145.6,60,22/12/15,NA,Vane,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,Lipotriches_lipsp11,Female,0.0429,0.03536129,0.00753871,1.7385866,11.566,7.10352279
Apoidea,ALLO-AUS-427,Australasia,Australia,LK,VICTORIA,A2PIB,-36.6,144.66,60,22/12/15,NA,Vane,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,Lipotriches_lipsp12,Female,0.0452,0.03536129,0.00983871,1.9196758,11.633,7.144672369
Apoidea,ALLO-AUS-428,Australasia,Australia,LK,VICTORIA,a7p3b,-36.75,145.35,60,22/12/15,NA,Vane,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,Lipotriches_lipsp12,Female,0.0448,0.03536129,0.00943871,1.9913298,11.895,7.305585646
Apoidea,ALLO-AUS-429,Australasia,Australia,LK,VICTORIA,B12P3B,-36.5,145.75,60,22/12/15,NA,Vane,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,Lipotriches_lipsp12,Female,0.0455,0.03536129,0.01013871,1.9222814,12.214,7.501506775
Apoidea,ALLO-AUS-430,Australasia,Australia,LK,VICTORIA,B2PIB,-36.56,144.74,60,22/12/15,NA,Vane,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,Lipotriches_lipsp12,Female,0.046,0.03536129,0.01063871,2.0870856,13.201,8.107695344
Apoidea,ALLO-AUS-431,Australasia,Australia,LK,VICTORIA,B6TIB,-36.64,145.42,60,22/12/15,NA,Vane,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,Lipotriches_lipsp12,Female,0.0441,0.03536129,0.00873871,1.8082864,11.261,6.916200081
Apoidea,ALLO-AUS-432,Australasia,Australia,LK,VICTORIA,B8CIB,-36.68,145.39,60,22/12/15,NA,Vane,Halictidae,Nomiinae,Nomiini,Lipotriches,Austronomia,Lipotriches_lipsp12,Female,0.0443,0.03536129,0.00893871,1.8441134,12.057,7.405081643
