Superfamily,Tag,Region,Country,Measurement,Locality,Location,Latitude,Longitude,Pres.time,Col.date,Plant,Col.method,Family,Subfamily,Tribe,Genus,Subgenus,Species,Sex,Weight,Pin.wgt,Spec.wgt,IT,IT_cor_65,IT_cor,BL,Bl_cor
Apoidea,ALLO-SWI-328,Europe,Switzerland,LK,Zurich,Buch str r3,47.3769,8.5417,NA,8/7/16,NA,NA,Apidae,Apinae,Bombini,Bombus,,Bombus_pratensis,Female,0.07513,0.047707,0.027423,3.591,NA,NA,NA,NA
Apoidea,ALLO-SWI-325,Europe,Switzerland,LK,Zurich,Berg r2,47.3769,8.5417,NA,28/6/16,NA,NA,Apidae,Apinae,Bombini,Bombus,,Bombus_bohemicus,Male,0.09054,0.047707,0.042833,3.916,NA,NA,NA,NA
Apoidea,ALLO-SWI-307,Europe,Switzerland,LK,Zurich,Motsch r2,47.3769,8.5417,NA,23/6/16,NA,NA,Megachilidae,Megachilinae,Osmiini,Osmia,,Osmia_bicornis,Female,0.06048,0.047707,0.012773,2.886,NA,NA,NA,NA
Apoidea,ALLO-SWI-302,Europe,Switzerland,LK,Zurich,Zetzwil r2,47.3769,8.5417,NA,20/6/16,NA,NA,Apidae,Apinae,Apini,Apis,,Apis_mellifera,Female,0.05836,0.047707,0.010653,3.011,NA,NA,NA,NA
Apoidea,ALLO-SWI-309,Europe,Switzerland,LK,Zurich,Berg r2,47.3769,8.5417,NA,28/6/16,NA,NA,Halictidae,Halictinae,Halictini,Halictus,,Halictus_simplex agg,Female,0.05411,0.047707,0.006403,2.205,NA,NA,NA,NA
Apoidea,ALLO-SWI-370,Europe,Switzerland,LK,Zurich,Motsch r2,47.3769,8.5417,NA,23/6/16,NA,NA,Halictidae,Halictinae,Halictini,Halictus,,Halictus_simplex agg,Female,0.05144,0.047707,0.003733,2.004,NA,NA,NA,NA
Apoidea,ALLO-SWI-320,Europe,Switzerland,LK,Zurich,Berg r2,47.3769,8.5417,NA,28/6/16,NA,NA,Halictidae,Halictinae,Halictini,Halictus,,Halictus_simplex agg,Female,0.05266,0.047707,0.004953,2.059,NA,NA,NA,NA
Apoidea,ALLO-SWI-367,Europe,Switzerland,LK,Zurich,Wohl r4,47.3769,8.5417,NA,3/8/16,NA,NA,Halictidae,Halictinae,Halictini,Halictus,,Halictus_scabiosae,Male,0.05137,0.047707,0.003663,2.205,NA,NA,NA,NA
Apoidea,ALLO-SWI-342,Europe,Switzerland,LK,Zurich,MZ B1,47.3769,8.5417,NA,14/4/15,NA,NA,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_dorsata,Female,0.05332,0.047707,0.005613,2.128,NA,NA,NA,NA
Apoidea,ALLO-SWI-389,Europe,Switzerland,LK,Zurich,Mandch,47.3769,8.5417,NA,6/6/16,NA,NA,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_haemorrhoa,Female,0.05293,0.047707,0.005223,2.198,NA,NA,NA,NA
Apoidea,ALLO-SWI-318,Europe,Switzerland,LK,Zurich,Wohl,47.3769,8.5417,NA,3/8/16,NA,NA,Halictidae,Halictinae,Halictini,Halictus,,Halictus_scabiosae,Female,0.06261,0.047707,0.014903,2.561,NA,NA,NA,NA
Apoidea,ALLO-SWI-341,Europe,Switzerland,LK,Zurich,Berg,47.3769,8.5417,NA,6/6/16,NA,NA,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_haemorrhoa,Female,0.07132,0.047707,0.023613,2.615,NA,NA,NA,NA
Apoidea,ALLO-SWI-638,Europe,Switzerland,LK,Zurich,,47.3769,8.5417,NA,14/4/15,NA,NA,Apidae,Apinae,Bombini,Bombus,,Bombus_pratorum,Female,0.1224,0.055147,0.067253,3.652,NA,NA,NA,NA
Apoidea,ALLO-SWI-639,Europe,Switzerland,LK,Zurich,,47.3769,8.5417,NA,14/4/15,NA,NA,Apidae,Apinae,Bombini,Bombus,,Bombus_pascuorum,Female,0.1696,0.05856,0.11104,4.89,NA,NA,NA,NA
Apoidea,ALLO-SWI-538,Europe,Switzerland,LK,Zurich,,47.3769,8.5417,NA,14/4/14,NA,NA,Apidae,Apinae,Bombini,Bombus,,Bombus_sylvarum,Female,0.1459,0.031179,0.114721,4.703,3.0635342,4.703,NA,NA
Apoidea,ALLO-SWI-550,Europe,Switzerland,LK,Zurich,,47.3769,8.5417,NA,14/4/14,NA,NA,Apidae,Apinae,Bombini,Bombus,,Bombus_sylvarum,Female,0.1457,0.031179,0.114521,5.015,3.266771,5.015,NA,NA
Apoidea,ALLO-SWI-639,Europe,Switzerland,LK,Zurich,,47.3769,8.5417,NA,14/4/15,NA,NA,Apidae,Apinae,Bombini,Bombus,,Bombus_pascuorum,Female,0.1696,0.05856,0.11104,4.89,3.185346,4.89,NA,NA
Syrphoidea,ALLO-SWI-386,Europe,Switzerland,LKS,Zurich,motsch,47.3769,8.5417,0,24/8/16,NA,Pan_trap,Syrphidae,,,Helophilus,NA,Helophilus_pendulus,Female,63.37,0.031179,0.032191,3.537,3.537,3.537,NA,NA
Syrphoidea,ALLO-SWI-362,Europe,Switzerland,LKS,Zurich,Hinwil,47.3769,8.5417,0,29/7/16,NA,Pan_trap,Syrphidae,,,Eristalis,NA,Eristalis_interrupta,Female,74.82,0.031179,0.043641,4.016,4.016,4.016,NA,NA
Syrphoidea,ALLO-SWI-262,Europe,Switzerland,LKS,Zurich,Wohl,47.3769,8.5417,0,24/8/16,NA,Pan_trap,Syrphidae,,,Eristalis,NA,Eristalis_interrupta,Female,57.09,0.031179,0.025911,2.933,2.933,2.933,NA,NA
Syrphoidea,ALLO-SWI-336,Europe,Switzerland,LKS,Zurich,Suberg,47.3769,8.5417,0,3/8/16,NA,Pan_trap,Syrphidae,,,Eristalis,NA,Eristalis_interrupta,Female,66.14,0.031179,0.034961,3.685,3.685,3.685,NA,NA
Syrphoidea,ALLO-SWI-261,Europe,Switzerland,LKS,Zurich,Wohl,47.3769,8.5417,0,3/8/16,NA,Pan_trap,Syrphidae,,,Eristalis,NA,Eristalis_interrupta,Female,63.98,0.031179,0.032801,3.266,3.266,3.266,NA,NA
Syrphoidea,ALLO-SWI-312,Europe,Switzerland,LKS,Zurich,Suberg,47.3769,8.5417,0,3/8/16,NA,Pan_trap,Syrphidae,,,Eristalis,NA,Eristalis_interrupta,Male,50.76,0.031179,0.019581,3.289,3.289,3.289,NA,NA
Syrphoidea,ALLO-SWI-287,Europe,Switzerland,LKS,Zurich,hinwil,47.3769,8.5417,0,29/7/16,NA,Pan_trap,Syrphidae,,,Eristalis,NA,Eristalis_interrupta,Female,63.03,0.031179,0.031851,3.553,3.553,3.553,NA,NA
Syrphoidea,ALLO-SWI-411,Europe,Switzerland,LKS,Zurich,Seegrab,47.3769,8.5417,0,29/7/16,NA,Pan_trap,Syrphidae,,,Syritta,NA,Syritta_pipiens,Male,24.53,0.021706,0.002824,1.471,1.471,1.471,NA,NA
Syrphoidea,ALLO-SWI-387,Europe,Switzerland,LKS,Zurich,Buch Gr,47.3769,8.5417,0,29/7/16,NA,Pan_trap,Syrphidae,,,Syritta,NA,Syritta_pipiens,Female,26.06,0.021706,0.004354,1.502,1.502,1.502,NA,NA
Syrphoidea,ALLO-SWI-286,Europe,Switzerland,LKS,Zurich,Mandch,47.3769,8.5417,0,23/8/16,NA,Pan_trap,Syrphidae,,,Syritta,NA,Syritta_pipiens,Male,24,0.021706,0.002294,1.301,1.301,1.301,NA,NA
Syrphoidea,ALLO-SWI-360,Europe,Switzerland,LKS,Zurich,Buch Gr,47.3769,8.5417,0,29/7/16,NA,Pan_trap,Syrphidae,,,Syritta,NA,Syritta_pipiens,Male,27.1,0.021706,0.005394,1.772,1.772,1.772,NA,NA
Syrphoidea,ALLO-SWI-385,Europe,Switzerland,LKS,Zurich,Seegrab,47.3769,8.5417,0,8/7/16,NA,Pan_trap,Syrphidae,,,Eupeodes,NA,Eupeodes_corollae,Male,44.8,0.031179,0.013621,1.888,1.888,1.888,NA,NA
Syrphoidea,ALLO-SWI-310,Europe,Switzerland,LKS,Zurich,Wohl,47.3769,8.5417,0,9/7/16,NA,Pan_trap,Syrphidae,,,Syritta,NA,Syritta_pipiens,Male,40.8,0.031179,0.009621,1.563,1.563,1.563,NA,NA
Syrphoidea,ALLO-SWI-260,Europe,Switzerland,LKS,Zurich,Wadi,47.3769,8.5417,0,27/8/16,NA,Pan_trap,Syrphidae,,,Syritta,NA,Syritta_pipiens,Male,24.3,0.021706,0.002594,1.478,1.478,1.478,NA,NA
Syrphoidea,ALLO-SWI-335,Europe,Switzerland,LKS,Zurich,Wohl,47.3769,8.5417,0,24/8/16,NA,Pan_trap,Syrphidae,,,Syritta,NA,Syritta_pipiens,Female,42.9,0.031179,0.011721,1.819,1.819,1.819,NA,NA
Syrphoidea,ALLO-SWI-410,Europe,Switzerland,LKS,Zurich,Wohl,47.3769,8.5417,0,3/8/16,NA,Pan_trap,Syrphidae,,,Lejogaster,NA,Lejogaster_metallina,Female,22.7,0.021706,0.000994,1.371,1.371,1.371,NA,NA
Syrphoidea,ALLO-SWI-285,Europe,Switzerland,LKS,Zurich,Wadi,47.3769,8.5417,0,10/7/16,NA,Pan_trap,Syrphidae,,,Syritta,NA,syritta_pipiens,Male,24.2,0.021706,0.002494,1.323,1.323,1.323,NA,NA
Syrphoidea,ALLO-SWI-210,Europe,Switzerland,LKS,Zurich,Zeining,47.3769,8.5417,0,22/6/16,NA,Pan_trap,Syrphidae,,,Syritta,NA,Syritta_pipiens,Female,26.6,0.021706,0.004894,1.811,1.811,1.811,NA,NA
Syrphoidea,ALLO-SWI-223,Europe,Switzerland,LKS,Zurich,Buch Gr,47.3769,8.5417,0,29/7/16,NA,Pan_trap,Syrphidae,,,Eristalis,NA,Eristalis_arbustorum,Female,52.7,0.031179,0.021521,2.825,2.825,2.825,NA,NA
Syrphoidea,ALLO-SWI-216,Europe,Switzerland,LKS,Zurich,Wohl,47.3769,8.5417,0,3/8/16,NA,Pan_trap,Syrphidae,,,Eristalis,NA,Eristalis_arbustorum,Male,52.4,0.031179,0.021221,3.304,3.304,3.304,NA,NA
Syrphoidea,ALLO-SWI-218,Europe,Switzerland,LKS,Zurich,Hinwil,47.3769,8.5417,0,29/7/16,NA,Pan_trap,Syrphidae,,,Platycheirus,NA,Platycheirus_clypeatus,Male',23.2,0.021706,0.001494,1.564,1.564,1.564,NA,NA
Syrphoidea,ALLO-SWI-231,Europe,Switzerland,LKS,Zurich,Motsch,47.3769,8.5417,0,3/8/16,NA,Pan_trap,Syrphidae,,,Myathropa,NA,Myathropa_florea,Female,64.2,0.031179,0.033021,3.676,3.676,3.676,NA,NA
Syrphoidea,ALLO-SWI-221,Europe,Switzerland,LKS,Zurich,Wohl,47.3769,8.5417,0,3/8/16,NA,Pan_trap,Syrphidae,,,Eristalis,NA,Eristalis_arbustorum,Male,52.2,0.031179,0.021021,3.437,3.437,3.437,NA,NA
Syrphoidea,ALLO-SWI-215,Europe,Switzerland,LKS,Zurich,Hellikon,47.3769,8.5417,0,30/7/16,NA,Pan_trap,Syrphidae,,,Eristalis,NA,Eristalis_arbustorum,Male,56.8,0.031179,0.025621,3.157,3.157,3.157,NA,NA
Syrphoidea,ALLO-SWI-219,Europe,Switzerland,LKS,Zurich,Wohl,47.3769,8.5417,0,24/8/16,NA,Pan_trap,Syrphidae,,,Eristalis,NA,Eristalis_arbustorum,Male,52.3,0.031179,0.021121,3.382,3.382,3.382,NA,NA
Syrphoidea,ALLO-SWI-212,Europe,Switzerland,LKS,Zurich,Wohl,47.3769,8.5417,0,24/8/16,NA,Pan_trap,Syrphidae,,,Eristalis,NA,Eristalis_arbustorum,Male,46,0.031179,0.014821,2.848,2.848,2.848,NA,NA
Syrphoidea,ALLO-SWI-230,Europe,Switzerland,LKS,Zurich,Leng,47.3769,8.5417,0,7/7/16,NA,Pan_trap,Syrphidae,,,Platycheirus,NA,Platycheirus_clypeatus,Female,41.4,0.031179,0.010221,1.455,1.455,1.455,NA,NA
Syrphoidea,ALLO-SWI-226,Europe,Switzerland,LKS,Zurich,Auswil,47.3769,8.5417,0,3/8/16,NA,Pan_trap,Syrphidae,,,Platycheirus,NA,Platycheirus_clypeatus,Female,41.1,0.031179,0.009921,1.489,1.489,1.489,NA,NA
Syrphoidea,ALLO-SWI-213,Europe,Switzerland,LKS,Zurich,Auswil,47.3769,8.5417,0,3/8/16,NA,Pan_trap,Syrphidae,,,Platycheirus,NA,Platycheirus_clypeatus,Male,39.7,0.031179,0.008521,1.657,1.657,1.657,NA,NA
Syrphoidea,ALLO-SWI-225,Europe,Switzerland,LKS,Zurich,Berg,47.3769,8.5417,0,6/6/16,NA,Pan_trap,Syrphidae,,,Platycheirus,NA,Platycheirus_albimanus,Female,27.5,0.021706,0.005794,1.772,1.772,1.772,NA,NA
Syrphoidea,ALLO-SWI-211,Europe,Switzerland,LKS,Zurich,Berg,47.3769,8.5417,0,8/7/16,NA,Pan_trap,Syrphidae,,,Eristalis,NA,Eristalis_arbustorum,Female,42.8,0.021706,0.021094,3.42,3.42,3.42,NA,NA
Syrphoidea,ALLO-SWI-214,Europe,Switzerland,LKS,Zurich,Berg,47.3769,8.5417,0,25/8/16,NA,Pan_trap,Syrphidae,,,Cheilosia,NA,Cheilosia_sp1,Female,28.4,0.021706,0.006694,2.229,2.229,2.229,NA,NA
Syrphoidea,ALLO-SWI-217,Europe,Switzerland,LKS,Zurich,Zetzwil,47.3769,8.5417,0,7/7/16,NA,Pan_trap,Syrphidae,,,Platycheirus,NA,Platycheirus_clypeatus,Male,22.4,0.021706,0.000694,1.21,1.21,1.21,NA,NA
Syrphoidea,ALLO-SWI-229,Europe,Switzerland,LKS,Zurich,Berg,47.3769,8.5417,0,25/8/16,NA,Pan_trap,Syrphidae,,,Cheilosia,NA,Cheilosia_sp1,Male,26,0.021706,0.004294,2.295,2.295,2.295,NA,NA
Syrphoidea,ALLO-SWI-227,Europe,Switzerland,LKS,Zurich,Berg,47.3769,8.5417,0,8/7/16,NA,Pan_trap,Syrphidae,,,Cheilosia,NA,Cheilosia_sp1,Female,24.4,0.021706,0.002694,1.702,1.702,1.702,NA,NA
Syrphoidea,ALLO-SWI-224,Europe,Switzerland,LKS,Zurich,Auswil,47.3769,8.5417,0,3/8/16,NA,Pan_trap,Syrphidae,,,Platycheirus,NA,Platycheirus_clypeatus,Female,24,0.021706,0.002294,1.346,1.346,1.346,NA,NA
Syrphoidea,ALLO-SWI-222,Europe,Switzerland,LKS,Zurich,Mandch,47.3769,8.5417,0,28/6/16,NA,Pan_trap,Syrphidae,,,Platycheirus,NA,Platycheirus_albimanus,Female,24.9,0.021706,0.003194,1.835,1.835,1.835,NA,NA
Syrphoidea,ALLO-SWI-228,Europe,Switzerland,LKS,Zurich,Motsch,47.3769,8.5417,0,24/8/16,NA,Pan_trap,Syrphidae,,,Platycheirus,NA,Platycheirus_clypeatus,Female,42.8,0.031179,0.011621,1.509,1.509,1.509,NA,NA
Syrphoidea,ALLO-SWI-220,Europe,Switzerland,LKS,Zurich,Motsch,47.3769,8.5417,0,20/5/16,NA,Pan_trap,Syrphidae,,,Cheilosia,NA,Cheilosia_sp1,Female,52.7,0.031179,0.021521,2.655,2.655,2.655,NA,NA
Syrphoidea,ALLO-SWI-232,Europe,Switzerland,LKS,Zurich,Zeining,47.3769,8.5417,0,22/6/16,NA,Pan_trap,Syrphidae,,,Cheilosia,NA,Cheilosia_sp1,Male,27,0.021706,0.005294,2.208,2.208,2.208,NA,NA
Syrphoidea,ALLO-SWI-39,Europe,Switzerland,LKS,Zurich,Seegrab,47.3769,8.5417,0,28/6/16,NA,Pan_trap,Syrphidae,,,Episyrphus,NA,Episyrphus_balteatus,Female,23.7,0.021706,0.001994,2.113,2.113,2.113,NA,NA
Syrphoidea,ALLO-SWI-97,Europe,Switzerland,LKS,Zurich,Mandch,47.3769,8.5417,0,23/8/16,NA,Pan_trap,Syrphidae,,,Episyrphus,NA,Episyrphus_balteatus,Female,48.4,0.031179,0.017221,2.377,2.377,2.377,NA,NA
Syrphoidea,ALLO-SWI-2,Europe,Switzerland,LKS,Zurich,Zeining,47.3769,8.5417,0,22/6/16,NA,Pan_trap,Syrphidae,,,Episyrphus,NA,Episyrphus_balteatus,Female,27.4,0.021706,0.005694,2.322,2.322,2.322,NA,NA
Syrphoidea,ALLO-SWI-89,Europe,Switzerland,LKS,Zurich,MZ B1,47.3769,8.5417,0,,NA,Pan_trap,Syrphidae,,,Episyrphus,NA,Episyrphus_balteatus,Male,25.4,0.021706,0.003694,1.88,1.88,1.88,NA,NA
Syrphoidea,ALLO-SWI-11,Europe,Switzerland,LKS,Zurich,Buch Gr,47.3769,8.5417,0,29/7/16,NA,Pan_trap,Syrphidae,,,Episyrphus,NA,Episyrphus_balteatus,Female,44.6,0.031179,0.013421,2.446,2.446,2.446,NA,NA
Syrphoidea,ALLO-SWI-9,Europe,Switzerland,LKS,Zurich,Zeining,47.3769,8.5417,0,22/6/16,NA,Pan_trap,Syrphidae,,,Episyrphus,NA,Episyrphus_balteatus,Female,25.4,0.021706,0.003694,2.362,2.362,2.362,NA,NA
Syrphoidea,ALLO-SWI-5,Europe,Switzerland,LKS,Zurich,Wohl,47.3769,8.5417,0,24/8/16,NA,Pan_trap,Syrphidae,,,Episyrphus,NA,Episyrphus_balteatus,Female,41.4,0.031179,0.010221,1.873,1.873,1.873,NA,NA
Syrphoidea,ALLO-SWI-54,Europe,Switzerland,LKS,Zurich,Mandch,47.3769,8.5417,0,28/6/16,NA,Pan_trap,Syrphidae,,,Episyrphus,NA,Episyrphus_balteatus,Female,39.9,0.021706,0.018194,2.209,2.209,2.209,NA,NA
Syrphoidea,ALLO-SWI-45,Europe,Switzerland,LKS,Zurich,Mandchj,47.3769,8.5417,0,23/8/16,NA,Pan_trap,Syrphidae,,,Episyrphus,NA,Episyrphus_balteatus,Male,42.4,0.031179,0.011221,2.324,2.324,2.324,NA,NA
Syrphoidea,ALLO-SWI-79,Europe,Switzerland,LKS,Zurich,Zeining,47.3769,8.5417,0,30/7/16,NA,Pan_trap,Syrphidae,,,Orthonevra,NA,Orthonevra_brevicornis,Female,25.2,0.021706,0.003494,1.705,1.705,1.705,NA,NA
Syrphoidea,ALLO-SWI-46,Europe,Switzerland,LKS,Zurich,Zetzwil,47.3769,8.5417,0,23/8/16,NA,Pan_trap,Syrphidae,,,Paragus,NA,Paragus_haemorrhous,Female,22.5,0.021706,0.000794,1.091,1.091,1.091,NA,NA
Syrphoidea,ALLO-SWI-103,Europe,Switzerland,LKS,Zurich,Motsch,47.3769,8.5417,0,3/8/16,NA,Pan_trap,Syrphidae,,,Paragus,NA,Paragus_haemorrhous,Female,22.2,0.021706,0.000494,1.13,1.13,1.13,NA,NA
Syrphoidea,ALLO-SWI-81,Europe,Switzerland,LKS,Zurich,Buch Gr,47.3769,8.5417,0,8/7/16,NA,Pan_trap,Syrphidae,,,Scaeva,NA,Scaeva_pyrastri,Female,43.5,0.021706,0.021794,3.098,3.098,3.098,NA,NA
Syrphoidea,ALLO-SWI-24,Europe,Switzerland,LKS,Zurich,Wohl,47.3769,8.5417,0,24/8/16,NA,Pan_trap,Syrphidae,,,Xanthogramma,NA,Xanthogramma_pedissequum,Female,48.8,0.031179,0.017621,2.531,2.531,2.531,NA,NA
Syrphoidea,ALLO-SWI-64,Europe,Switzerland,LKS,Zurich,MZ A2,47.3769,8.5417,0,8/7/16,NA,Pan_trap,Syrphidae,,,Pipiza,NA,Pipiza_noctiluca,Female,44.8,0.031179,0.013621,2.244,2.244,2.244,NA,NA
Syrphoidea,ALLO-SWI-25,Europe,Switzerland,LKS,Zurich,Zetzwil,47.3769,8.5417,0,23/8/16,NA,Pan_trap,Syrphidae,,,Melanostoma,NA,Melanostoma_scalare,Female,24.4,0.021706,0.002694,1.509,1.509,1.509,NA,NA
Syrphoidea,ALLO-SWI-26,Europe,Switzerland,LKS,Zurich,Schinz,47.3769,8.5417,0,7/7/16,NA,Pan_trap,Syrphidae,,,Melanostoma,NA,Melanostoma_scalare,Female,41.9,0.031179,0.010721,1.587,1.587,1.587,NA,NA
Syrphoidea,ALLO-SWI-110,Europe,Switzerland,LKS,Zurich,Seegrab,47.3769,8.5417,0,29/7/16,NA,Pan_trap,Syrphidae,,,Platycheirus,NA,Platycheirus_clypeatus,Female,27.4,0.021706,0.005694,1.557,1.557,1.557,NA,NA
Syrphoidea,ALLO-SWI-63,Europe,Switzerland,LKS,Zurich,Seegrab,47.3769,8.5417,0,6/6/16,NA,Pan_trap,Syrphidae,,,Xanthogramma,NA,Xanthogramma_pedissequum,Female,32.4,0.021706,0.010694,2.539,2.539,2.539,NA,NA
Syrphoidea,ALLO-SWI-22,Europe,Switzerland,LKS,Zurich,Wohl,47.3769,8.5417,0,24/8/16,NA,Pan_trap,Syrphidae,,,Eristalis,NA,Eristalis_pertinax,Male,58.8,0.031179,0.027621,3.615,3.615,3.615,NA,NA
Syrphoidea,ALLO-SWI-91,Europe,Switzerland,LKS,Zurich,Mandch,47.3769,8.5417,0,23/8/16,NA,Pan_trap,Syrphidae,,,Xylota,NA,Xylota_segnis,Female,48.3,0.031179,0.017121,2.267,2.267,2.267,NA,NA
Syrphoidea,ALLO-SWI-111,Europe,Switzerland,LKS,Zurich,Wohl,47.3769,8.5417,0,23/6/16,NA,Pan_trap,Syrphidae,,,Melanostoma,NA,Melanostoma_scalare,Male,23,0.021706,0.001294,1.603,1.603,1.603,NA,NA
Syrphoidea,ALLO-SWI-115,Europe,Switzerland,LKS,Zurich,MZ B1,47.3769,8.5417,0,8/7/16,NA,Pan_trap,Syrphidae,,,Melanostoma,NA,Melanostoma_scalare,Male,25.3,0.021706,0.003594,1.85,1.85,1.85,NA,NA
Syrphoidea,ALLO-SWI-29,Europe,Switzerland,LKS,Zurich,Leng,47.3769,8.5417,0,23/8/16,NA,Pan_trap,Syrphidae,,,Melanostoma,NA,Melanostoma_scalare,Female,23.2,0.021706,0.001494,1.377,1.377,1.377,NA,NA
Syrphoidea,ALLO-SWI-92,Europe,Switzerland,LKS,Zurich,Seon,47.3769,8.5417,0,7/7/16,NA,Pan_trap,Syrphidae,,,Melanostoma,NA,Melanostoma_mellinum,Male,24.5,0.021706,0.002794,1.571,1.571,1.571,NA,NA
Syrphoidea,ALLO-SWI-47,Europe,Switzerland,LKS,Zurich,Zetzwil,47.3769,8.5417,0,23/8/16,NA,Pan_trap,Syrphidae,,,Paragus,NA,Paragus_sp1,Female,23.4,0.021706,0.001694,1.192,1.192,1.192,NA,NA
Syrphoidea,ALLO-SWI-37,Europe,Switzerland,LKS,Zurich,Buch Gr,47.3769,8.5417,0,29/7/16,NA,Pan_trap,Syrphidae,,,Paragus,NA,Paragus_sp1,Female,24.3,0.021706,0.002594,1.401,1.401,1.401,NA,NA
Syrphoidea,ALLO-SWI-70,Europe,Switzerland,LKS,Zurich,MZ B1,47.3769,8.5417,0,8/7/16,NA,Pan_trap,Syrphidae,,,Melanostoma,NA,Melanostoma_scalare,Female,29.3,0.021706,0.007594,1.687,1.687,1.687,NA,NA
Syrphoidea,ALLO-SWI-73,Europe,Switzerland,LKS,Zurich,Wohl,47.3769,8.5417,0,23/6/16,NA,Pan_trap,Syrphidae,,,Melanostoma,NA,Melanostoma_scalare,Female,25.9,0.021706,0.004194,1.693,1.693,1.693,NA,NA
Syrphoidea,ALLO-SWI-51,Europe,Switzerland,LKS,Zurich,Hinwil,47.3769,8.5417,0,10/7/16,NA,Pan_trap,Syrphidae,,,Melanostoma,NA,Melanostoma_scalare,Female,25.8,0.021706,0.004094,1.572,1.572,1.572,NA,NA
Syrphoidea,ALLO-SWI-74,Europe,Switzerland,LKS,Zurich,Zeining,47.3769,8.5417,0,22/6/16,NA,Pan_trap,Syrphidae,,,Melanostoma,NA,Melanostoma_scalare,Female,22.9,0.021706,0.001194,1.55,1.55,1.55,NA,NA
Syrphoidea,ALLO-SWI-27,Europe,Switzerland,LKS,Zurich,Mandch,47.3769,8.5417,0,28/6/16,NA,Pan_trap,Syrphidae,,,Paragus,NA,Paragus_sp1,Female,22.5,0.021706,0.000794,1.052,1.052,1.052,NA,NA
Syrphoidea,ALLO-SWI-53,Europe,Switzerland,LKS,Zurich,Seegrab,47.3769,8.5417,0,28/6/16,NA,Pan_trap,Syrphidae,,,Platycheirus,NA,Platycheirus_angustatus,Female,40.4,0.031179,0.009221,1.402,1.402,1.402,NA,NA
Syrphoidea,ALLO-SWI-36,Europe,Switzerland,LKS,Zurich,Seegrab,47.3769,8.5417,0,29/7/16,NA,Pan_trap,Syrphidae,,,Platycheirus,NA,Platycheirus_angustatus,Female,23.4,0.021706,0.001694,1.3,1.3,1.3,NA,NA
Syrphoidea,ALLO-SWI-95,Europe,Switzerland,LKS,Zurich,MZ A2,47.3769,8.5417,0,8/7/16,NA,Pan_trap,Syrphidae,,,Platycheirus,NA,Platycheirus_occultus,Female,23.9,0.021706,0.002194,1.48,1.48,1.48,NA,NA
Syrphoidea,ALLO-SWI-6,Europe,Switzerland,LKS,Zurich,MZ A2,47.3769,8.5417,0,8/7/16,NA,Pan_trap,Syrphidae,,,Platycheirus,NA,Platycheirus_occultus,Female,23.8,0.021706,0.002094,1.497,1.497,1.497,NA,NA
Syrphoidea,ALLO-SWI-60,Europe,Switzerland,LKS,Zurich,Buch Str,47.3769,8.5417,0,8/7/16,NA,Pan_trap,Syrphidae,,,Sphaerophoria,NA,Sphaerophoria_taeniata,Male,24.3,0.021706,0.002594,1.757,1.757,1.757,NA,NA
Syrphoidea,ALLO-SWI-100,Europe,Switzerland,LKS,Zurich,Gossau,47.3769,8.5417,0,29/7/16,NA,Pan_trap,Syrphidae,,,Helophilus,NA,Helophilus_parallelus,Female,65.3,0.031179,0.034121,3.753,3.753,3.753,NA,NA
Syrphoidea,ALLO-SWI-3,Europe,Switzerland,LKS,Zurich,Wohl,47.3769,8.5417,0,3/8/16,NA,Pan_trap,Syrphidae,,,Helophilus,NA,Helophilus_parallelus,Female,73.7,0.031179,0.042521,4.009,4.009,4.009,NA,NA
Syrphoidea,ALLO-SWI-101,Europe,Switzerland,LKS,Zurich,Wohl,47.3769,8.5417,0,3/8/16,NA,Pan_trap,Syrphidae,,,Helophilus,NA,Helophilus_parallelus,Female,66.7,0.031179,0.035521,3.962,3.962,3.962,NA,NA
Syrphoidea,ALLO-SWI-15,Europe,Switzerland,LKS,Zurich,Gossau,47.3769,8.5417,0,29/7/16,NA,Pan_trap,Syrphidae,,,Helophilus,NA,Helophilus_parallelus,Female,71.5,0.031179,0.040321,3.978,3.978,3.978,NA,NA
Syrphoidea,ALLO-SWI-66,Europe,Switzerland,LKS,Zurich,Hinwil,47.3769,8.5417,0,29/7/16,NA,Pan_trap,Syrphidae,,,Helophilus,NA,Helophilus_parallelus,Female,76,0.031179,0.044821,3.939,3.939,3.939,NA,NA
Syrphoidea,ALLO-SWI-28,Europe,Switzerland,LKS,Zurich,Buch Str,47.3769,8.5417,0,29/7/16,NA,Pan_trap,Syrphidae,,,Helophilus,NA,Helophilus_parallelus,Female,56.8,0.021706,0.035094,3.726,3.726,3.726,NA,NA
Syrphoidea,ALLO-SWI-19,Europe,Switzerland,LKS,Zurich,Seon,47.3769,8.5417,0,23/8/16,NA,Pan_trap,Syrphidae,,,Eristalinus,NA,Eristalinus_aeneus,Male,63.5,0.031179,0.032321,3.081,3.081,3.081,NA,NA
Syrphoidea,ALLO-SWI-56,Europe,Switzerland,LKS,Zurich,Seegrav,47.3769,8.5417,0,25/8/16,NA,Pan_trap,Syrphidae,,,Rhingia,NA,Rhingia_campestris,Male,29,0.021706,0.007294,2.571,2.571,2.571,NA,NA
